image_id,question,answer,label,prompts
2340891,How many people are pictured?,14,True,How many people are pictured? 14
2341164,How many clocks are shown?,10,False,How many clocks are shown? 10
2341189,How many birds are there?,10,False,How many birds are there? 10
2341389,How many animals are seen?,10,False,How many animals are seen? 10
2341565,How many music notes are on the wall?,10,False,How many music notes are on the wall? 10
2341616,How many giraffe?,11,False,How many giraffe? 11
2341635,How many people?,10,True,How many people? 10
2378241,How many people are in the picture?,14,False,How many people are in the picture? 14
2378241,How many people are in the picture?,15,False,How many people are in the picture? 15
2378241,How many people are in the picture?,11,False,How many people are in the picture? 11
2342058,How many people are in this room?,10,False,How many people are in this room? 10
2342103,How many hot dogs are there?,10,False,How many hot dogs are there? 10
2342231,How many slices are shown?,10,False,How many slices are shown? 10
2342245,How many lamps are there?,10,True,How many lamps are there? 10
2343167,How many cars are in the photo?,10,False,How many cars are in the photo? 10
2343799,How many pieces of pizza are on the table?,10,False,How many pieces of pizza are on the table? 10
2343799,How many pieces of pizza are on the table?,16,True,How many pieces of pizza are on the table? 16
2343847,How many kids are seen?,10,False,How many kids are seen? 10
2343854,How many people are there?,14,False,How many people are there? 14
2343854,How many people are there?,15,False,How many people are there? 15
2344175,How many signs are on the pole?,16,False,How many signs are on the pole? 16
2344175,How many signs are on the pole?,17,False,How many signs are on the pole? 17
2344175,How many signs are on the pole?,18,False,How many signs are on the pole? 18
2344175,How many signs are on the pole?,15,True,How many signs are on the pole? 15
2345240,How many flowers are there?,10,False,How many flowers are there? 10
2345240,How many flowers are there?,16,False,How many flowers are there? 16
2345240,How many flowers are there?,17,False,How many flowers are there? 17
2345240,How many flowers are there?,15,True,How many flowers are there? 15
2345930,How many people are on the field?,14,False,How many people are on the field? 14
2345930,How many people are on the field?,16,False,How many people are on the field? 16
2345930,How many people are on the field?,15,True,How many people are on the field? 15
2346084,How many trains are there?,10,False,How many trains are there? 10
2346322,How many sandwiches are there?,11,True,How many sandwiches are there? 11
2346324,How many people are there?,14,False,How many people are there? 14
2346784,How many numbers are on the clock?,11,False,How many numbers are on the clock? 11
2346784,How many numbers are on the clock?,10,False,How many numbers are on the clock? 10
2347446,How many hearts are in the picture?,14,False,How many hearts are in the picture? 14
2347446,How many hearts are in the picture?,15,False,How many hearts are in the picture? 15
2348245,How many birds are in the picture?,10,False,How many birds are in the picture? 10
2348245,How many birds are in the picture?,11,False,How many birds are in the picture? 11
2379313,How many people are walking to the right?,10,False,How many people are walking to the right? 10
2348494,How many boats are in the pic?,10,False,How many boats are in the pic? 10
2348776,How many airplanes are there?,10,False,How many airplanes are there? 10
2348776,How many airplanes are there?,11,False,How many airplanes are there? 11
2348819,How many people are in the picture?,16,False,How many people are in the picture? 16
2348819,How many people are in the picture?,10,True,How many people are in the picture? 10
2348929,How many men are leaning on the fence?,10,False,How many men are leaning on the fence? 10
2349110,How many boats are shown?,15,True,How many boats are shown? 15
2349166,How many people are walking?,10,False,How many people are walking? 10
2349407,How many cars do you see?,10,False,How many cars do you see? 10
2349407,How many cars do you see?,11,True,How many cars do you see? 11
2349896,How many teddy bears are there?,15,True,How many teddy bears are there? 15
2350111,How many cookies are on the rack?,11,True,How many cookies are on the rack? 11
2350321,How many seeds are in this picture?,14,False,How many seeds are in this picture? 14
2350321,How many seeds are in this picture?,15,False,How many seeds are in this picture? 15
2350321,How many seeds are in this picture?,18,False,How many seeds are in this picture? 18
2350321,How many seeds are in this picture?,19,True,How many seeds are in this picture? 19
2351138,How many cakes in the photo?,14,False,How many cakes in the photo? 14
2351281,How many stories are there?,10,True,How many stories are there? 10
2351551,How many players are in the picture?,10,False,How many players are in the picture? 10
2351801,How many color flowers are there?,10,False,How many color flowers are there? 10
2351910,How many blue cups are in the dishwasher?,10,False,How many blue cups are in the dishwasher? 10
2352443,How many bars are on the railing?,10,False,How many bars are on the railing? 10
2352761,How many slices of pizza are there?,20,True,How many slices of pizza are there? 20
2353116,How many solar panels are on the roof?,15,False,How many solar panels are on the roof? 15
2353116,How many solar panels are on the roof?,14,True,How many solar panels are on the roof? 14
2353390,How many different kinds of vegetables are pictured?,15,False,How many different kinds of vegetables are pictured? 15
2353568,How many parking meters?,10,False,How many parking meters? 10
2353569,How many people?,10,False,How many people? 10
2353991,How many people are pictured?,16,True,How many people are pictured? 16
2354890,How many elephants are there?,14,True,How many elephants are there? 14
2355169,How many benches are in the picture?,19,False,How many benches are in the picture? 19
2355502,How many males are there?,15,False,How many males are there? 15
2356728,How many flowers are pictured?,14,False,How many flowers are pictured? 14
2356728,How many flowers are pictured?,15,False,How many flowers are pictured? 15
2356728,How many flowers are pictured?,16,True,How many flowers are pictured? 16
2356826,How many windows can be seen on the two buildings?,16,False,How many windows can be seen on the two buildings? 16
2356826,How many windows can be seen on the two buildings?,17,True,How many windows can be seen on the two buildings? 17
